Request id,Pickup point,Driver id,Status,Request,Hrs,Min,Sec,Drop timestamp,Timeslot,Demand,Supply,Gap
1395,Airport,NA,No Cars Available,12-07-2016 00:00,2,24,0,NA,Late Night,Demand,,Gap
1396,Airport,NA,No Cars Available,12-07-2016 00:00,2,26,0,NA,Late Night,Demand,,Gap
1397,City,NA,No Cars Available,12-07-2016 00:00,2,33,0,NA,Late Night,Demand,,Gap
1398,City,NA,No Cars Available,12-07-2016 00:00,2,33,0,NA,Late Night,Demand,,Gap
1400,Airport,NA,No Cars Available,12-07-2016 00:00,2,36,0,NA,Late Night,Demand,,Gap
1404,Airport,NA,No Cars Available,12-07-2016 00:00,2,56,0,NA,Late Night,Demand,,Gap
1405,Airport,NA,No Cars Available,12-07-2016 00:00,2,57,0,NA,Late Night,Demand,,Gap
1409,Airport,NA,No Cars Available,12-07-2016 00:00,3,13,0,NA,Late Night,Demand,,Gap
1407,Airport,NA,No Cars Available,12-07-2016 00:00,3,13,0,NA,Late Night,Demand,,Gap
1411,City,NA,No Cars Available,12-07-2016 00:00,3,19,0,NA,Late Night,Demand,,Gap
1412,Airport,NA,No Cars Available,12-07-2016 00:00,3,19,0,NA,Late Night,Demand,,Gap
1415,Airport,NA,No Cars Available,12-07-2016 00:00,3,23,0,NA,Late Night,Demand,,Gap
1416,City,NA,No Cars Available,12-07-2016 00:00,3,25,0,NA,Late Night,Demand,,Gap
1413,City,NA,No Cars Available,12-07-2016 00:00,3,31,0,NA,Late Night,Demand,,Gap
1418,Airport,NA,No Cars Available,12-07-2016 00:00,3,51,0,NA,Late Night,Demand,,Gap
1420,City,NA,No Cars Available,12-07-2016 00:00,4,2,0,NA,Early Morning,Demand,,Gap
1421,City,NA,No Cars Available,12-07-2016 00:00,4,5,0,NA,Early Morning,Demand,,Gap
1423,Airport,NA,No Cars Available,12-07-2016 00:00,4,15,0,NA,Early Morning,Demand,,Gap
1427,Airport,NA,No Cars Available,12-07-2016 00:00,4,28,0,NA,Early Morning,Demand,,Gap
1424,Airport,NA,No Cars Available,12-07-2016 00:00,4,29,0,NA,Early Morning,Demand,,Gap
1428,Airport,NA,No Cars Available,12-07-2016 00:00,4,35,0,NA,Early Morning,Demand,,Gap
1431,Airport,NA,No Cars Available,12-07-2016 00:00,4,40,0,NA,Early Morning,Demand,,Gap
1432,City,NA,No Cars Available,12-07-2016 00:00,4,40,0,NA,Early Morning,Demand,,Gap
1430,City,NA,No Cars Available,12-07-2016 00:00,4,42,0,NA,Early Morning,Demand,,Gap
1440,Airport,NA,No Cars Available,12-07-2016 00:00,4,44,0,NA,Early Morning,Demand,,Gap
1438,City,NA,No Cars Available,12-07-2016 00:00,4,44,0,NA,Early Morning,Demand,,Gap
1433,City,NA,No Cars Available,12-07-2016 00:00,4,46,0,NA,Early Morning,Demand,,Gap
1448,City,NA,No Cars Available,12-07-2016 00:00,4,48,0,NA,Early Morning,Demand,,Gap
1441,City,NA,No Cars Available,12-07-2016 00:00,4,49,0,NA,Early Morning,Demand,,Gap
1443,City,NA,No Cars Available,12-07-2016 00:00,4,50,0,NA,Early Morning,Demand,,Gap
1460,City,NA,No Cars Available,12-07-2016 00:00,4,56,0,NA,Early Morning,Demand,,Gap
1463,City,NA,No Cars Available,12-07-2016 00:00,5,2,0,NA,Early Morning,Demand,,Gap
1466,City,NA,No Cars Available,12-07-2016 00:00,5,6,0,NA,Early Morning,Demand,,Gap
1470,City,NA,No Cars Available,12-07-2016 00:00,5,6,0,NA,Early Morning,Demand,,Gap
1473,City,NA,No Cars Available,12-07-2016 00:00,5,18,0,NA,Early Morning,Demand,,Gap
1482,City,NA,No Cars Available,12-07-2016 00:00,5,22,0,NA,Early Morning,Demand,,Gap
1494,City,NA,No Cars Available,12-07-2016 00:00,5,29,0,NA,Early Morning,Demand,,Gap
1512,City,NA,No Cars Available,12-07-2016 00:00,5,45,0,NA,Early Morning,Demand,,Gap
1523,City,NA,No Cars Available,12-07-2016 00:00,5,49,0,NA,Early Morning,Demand,,Gap
1522,City,NA,No Cars Available,12-07-2016 00:00,5,52,0,NA,Early Morning,Demand,,Gap
1530,City,NA,No Cars Available,12-07-2016 00:00,5,52,0,NA,Early Morning,Demand,,Gap
1542,City,NA,No Cars Available,12-07-2016 00:00,5,54,0,NA,Early Morning,Demand,,Gap
1535,City,NA,No Cars Available,12-07-2016 00:00,5,58,0,NA,Early Morning,Demand,,Gap
1546,City,NA,No Cars Available,12-07-2016 00:00,6,2,0,NA,Early Morning,Demand,,Gap
1552,City,NA,No Cars Available,12-07-2016 00:00,6,5,0,NA,Early Morning,Demand,,Gap
1538,City,NA,No Cars Available,12-07-2016 00:00,6,6,0,NA,Early Morning,Demand,,Gap
1547,City,NA,No Cars Available,12-07-2016 00:00,6,7,0,NA,Early Morning,Demand,,Gap
1556,City,NA,No Cars Available,12-07-2016 00:00,6,10,0,NA,Early Morning,Demand,,Gap
1579,City,NA,No Cars Available,12-07-2016 00:00,6,28,0,NA,Early Morning,Demand,,Gap
1570,Airport,NA,No Cars Available,12-07-2016 00:00,6,28,0,NA,Early Morning,Demand,,Gap
1580,City,NA,No Cars Available,12-07-2016 00:00,6,29,0,NA,Early Morning,Demand,,Gap
1586,City,NA,No Cars Available,12-07-2016 00:00,6,29,0,NA,Early Morning,Demand,,Gap
1583,City,NA,No Cars Available,12-07-2016 00:00,6,30,0,NA,Early Morning,Demand,,Gap
1593,City,NA,No Cars Available,12-07-2016 00:00,6,30,0,NA,Early Morning,Demand,,Gap
1590,City,NA,No Cars Available,12-07-2016 00:00,6,35,0,NA,Early Morning,Demand,,Gap
1605,City,NA,No Cars Available,12-07-2016 00:00,6,39,0,NA,Early Morning,Demand,,Gap
1602,City,NA,No Cars Available,12-07-2016 00:00,6,41,0,NA,Early Morning,Demand,,Gap
1609,City,NA,No Cars Available,12-07-2016 00:00,6,43,0,NA,Early Morning,Demand,,Gap
1610,City,NA,No Cars Available,12-07-2016 00:00,6,45,0,NA,Early Morning,Demand,,Gap
1608,City,NA,No Cars Available,12-07-2016 00:00,6,50,0,NA,Early Morning,Demand,,Gap
1622,City,NA,No Cars Available,12-07-2016 00:00,6,55,0,NA,Early Morning,Demand,,Gap
1631,City,NA,No Cars Available,12-07-2016 00:00,7,4,0,NA,Morning,Demand,,Gap
1624,Airport,NA,No Cars Available,12-07-2016 00:00,7,4,0,NA,Morning,Demand,,Gap
1639,City,NA,No Cars Available,12-07-2016 00:00,7,12,0,NA,Morning,Demand,,Gap
1646,City,NA,No Cars Available,12-07-2016 00:00,7,18,0,NA,Morning,Demand,,Gap
1673,City,NA,No Cars Available,12-07-2016 00:00,7,46,0,NA,Morning,Demand,,Gap
1685,City,NA,No Cars Available,12-07-2016 00:00,7,47,0,NA,Morning,Demand,,Gap
1717,City,NA,No Cars Available,12-07-2016 00:00,8,7,0,NA,Morning,Demand,,Gap
1716,City,NA,No Cars Available,12-07-2016 00:00,8,7,0,NA,Morning,Demand,,Gap
1710,City,NA,No Cars Available,12-07-2016 00:00,8,11,0,NA,Morning,Demand,,Gap
1711,City,NA,No Cars Available,12-07-2016 00:00,8,12,0,NA,Morning,Demand,,Gap
1715,City,NA,No Cars Available,12-07-2016 00:00,8,13,0,NA,Morning,Demand,,Gap
1719,City,NA,No Cars Available,12-07-2016 00:00,8,14,0,NA,Morning,Demand,,Gap
1720,City,NA,No Cars Available,12-07-2016 00:00,8,16,0,NA,Morning,Demand,,Gap
1727,City,NA,No Cars Available,12-07-2016 00:00,8,17,0,NA,Morning,Demand,,Gap
1729,City,NA,No Cars Available,12-07-2016 00:00,8,19,0,NA,Morning,Demand,,Gap
1731,City,NA,No Cars Available,12-07-2016 00:00,8,26,0,NA,Morning,Demand,,Gap
1736,City,NA,No Cars Available,12-07-2016 00:00,8,26,0,NA,Morning,Demand,,Gap
1746,City,NA,No Cars Available,12-07-2016 00:00,8,30,0,NA,Morning,Demand,,Gap
1737,City,NA,No Cars Available,12-07-2016 00:00,8,30,0,NA,Morning,Demand,,Gap
1740,City,NA,No Cars Available,12-07-2016 00:00,8,32,0,NA,Morning,Demand,,Gap
1752,City,NA,No Cars Available,12-07-2016 00:00,8,36,0,NA,Morning,Demand,,Gap
1753,City,NA,No Cars Available,12-07-2016 00:00,8,39,0,NA,Morning,Demand,,Gap
1750,City,NA,No Cars Available,12-07-2016 00:00,8,43,0,NA,Morning,Demand,,Gap
1760,City,NA,No Cars Available,12-07-2016 00:00,8,45,0,NA,Morning,Demand,,Gap
1761,Airport,NA,No Cars Available,12-07-2016 00:00,8,48,0,NA,Morning,Demand,,Gap
1765,Airport,NA,No Cars Available,12-07-2016 00:00,8,48,0,NA,Morning,Demand,,Gap
1768,City,NA,No Cars Available,12-07-2016 00:00,8,53,0,NA,Morning,Demand,,Gap
1764,City,NA,No Cars Available,12-07-2016 00:00,8,54,0,NA,Morning,Demand,,Gap
1779,Airport,NA,No Cars Available,12-07-2016 00:00,8,55,0,NA,Morning,Demand,,Gap
1785,City,NA,No Cars Available,12-07-2016 00:00,9,3,0,NA,Morning,Demand,,Gap
1783,City,NA,No Cars Available,12-07-2016 00:00,9,6,0,NA,Morning,Demand,,Gap
1792,City,NA,No Cars Available,12-07-2016 00:00,9,10,0,NA,Morning,Demand,,Gap
1799,City,NA,No Cars Available,12-07-2016 00:00,9,11,0,NA,Morning,Demand,,Gap
1803,City,NA,No Cars Available,12-07-2016 00:00,9,13,0,NA,Morning,Demand,,Gap
1806,City,NA,No Cars Available,12-07-2016 00:00,9,15,0,NA,Morning,Demand,,Gap
1813,Airport,NA,No Cars Available,12-07-2016 00:00,9,19,0,NA,Morning,Demand,,Gap
1823,City,NA,No Cars Available,12-07-2016 00:00,9,31,0,NA,Morning,Demand,,Gap
1822,City,NA,No Cars Available,12-07-2016 00:00,9,31,0,NA,Morning,Demand,,Gap
1824,City,NA,No Cars Available,12-07-2016 00:00,9,31,0,NA,Morning,Demand,,Gap
1856,Airport,NA,No Cars Available,12-07-2016 00:00,9,45,0,NA,Morning,Demand,,Gap
1847,City,NA,No Cars Available,12-07-2016 00:00,9,45,0,NA,Morning,Demand,,Gap
1857,City,NA,No Cars Available,12-07-2016 00:00,9,46,0,NA,Morning,Demand,,Gap
1855,City,NA,No Cars Available,12-07-2016 00:00,9,50,0,NA,Morning,Demand,,Gap
1859,City,NA,No Cars Available,12-07-2016 00:00,9,54,0,NA,Morning,Demand,,Gap
1862,Airport,NA,No Cars Available,12-07-2016 00:00,9,56,0,NA,Morning,Demand,,Gap
1869,City,NA,No Cars Available,12-07-2016 00:00,9,57,0,NA,Morning,Demand,,Gap
1878,City,NA,No Cars Available,12-07-2016 00:00,10,1,0,NA,Morning,Demand,,Gap
1872,City,NA,No Cars Available,12-07-2016 00:00,10,2,0,NA,Morning,Demand,,Gap
1879,City,NA,No Cars Available,12-07-2016 00:00,10,2,0,NA,Morning,Demand,,Gap
1884,Airport,NA,No Cars Available,12-07-2016 00:00,10,9,0,NA,Morning,Demand,,Gap
1892,Airport,NA,No Cars Available,12-07-2016 00:00,10,22,0,NA,Morning,Demand,,Gap
1905,City,NA,No Cars Available,12-07-2016 00:00,10,33,0,NA,Morning,Demand,,Gap
1904,City,NA,No Cars Available,12-07-2016 00:00,10,35,0,NA,Morning,Demand,,Gap
1912,Airport,NA,No Cars Available,12-07-2016 00:00,10,44,0,NA,Morning,Demand,,Gap
1913,Airport,NA,No Cars Available,12-07-2016 00:00,10,47,0,NA,Morning,Demand,,Gap
1917,City,NA,No Cars Available,12-07-2016 00:00,10,50,0,NA,Morning,Demand,,Gap
1922,Airport,NA,No Cars Available,12-07-2016 00:00,11,3,0,NA,Morning,Demand,,Gap
1926,City,NA,No Cars Available,12-07-2016 00:00,11,10,0,NA,Morning,Demand,,Gap
1936,City,NA,No Cars Available,12-07-2016 00:00,11,17,0,NA,Morning,Demand,,Gap
1933,City,NA,No Cars Available,12-07-2016 00:00,11,21,0,NA,Morning,Demand,,Gap
1943,City,NA,No Cars Available,12-07-2016 00:00,11,22,0,NA,Morning,Demand,,Gap
1951,Airport,NA,No Cars Available,12-07-2016 00:00,11,29,0,NA,Morning,Demand,,Gap
1944,City,NA,No Cars Available,12-07-2016 00:00,11,30,0,NA,Morning,Demand,,Gap
1965,City,NA,No Cars Available,12-07-2016 00:00,11,59,0,NA,Morning,Demand,,Gap
1964,City,NA,No Cars Available,12-07-2016 00:00,12,2,0,NA,Morning,Demand,,Gap
1967,City,NA,No Cars Available,12-07-2016 00:00,12,10,0,NA,Morning,Demand,,Gap
1970,Airport,NA,No Cars Available,12-07-2016 00:00,12,14,0,NA,Morning,Demand,,Gap
1980,Airport,NA,No Cars Available,12-07-2016 00:00,12,23,0,NA,Morning,Demand,,Gap
1987,City,NA,No Cars Available,12-07-2016 00:00,12,31,0,NA,Morning,Demand,,Gap
1988,Airport,NA,No Cars Available,12-07-2016 00:00,12,33,0,NA,Morning,Demand,,Gap
1990,City,NA,No Cars Available,12-07-2016 00:00,12,40,0,NA,Morning,Demand,,Gap
1992,City,NA,No Cars Available,12-07-2016 00:00,12,44,0,NA,Morning,Demand,,Gap
1998,City,NA,No Cars Available,12-07-2016 00:00,12,57,0,NA,Morning,Demand,,Gap
2002,City,NA,No Cars Available,12-07-2016 00:00,13,6,0,NA,Afternoon,Demand,,Gap
2004,Airport,NA,No Cars Available,12-07-2016 00:00,13,20,0,NA,Afternoon,Demand,,Gap
2006,Airport,NA,No Cars Available,12-07-2016 00:00,13,22,0,NA,Afternoon,Demand,,Gap
2005,Airport,NA,No Cars Available,12-07-2016 00:00,13,22,0,NA,Afternoon,Demand,,Gap
2012,Airport,NA,No Cars Available,12-07-2016 00:00,13,28,0,NA,Afternoon,Demand,,Gap
2015,City,NA,No Cars Available,12-07-2016 00:00,13,39,0,NA,Afternoon,Demand,,Gap
2021,Airport,NA,No Cars Available,12-07-2016 00:00,13,47,0,NA,Afternoon,Demand,,Gap
2023,Airport,NA,No Cars Available,12-07-2016 00:00,13,53,0,NA,Afternoon,Demand,,Gap
2027,City,NA,No Cars Available,12-07-2016 00:00,14,9,0,NA,Afternoon,Demand,,Gap
2028,City,NA,No Cars Available,12-07-2016 00:00,14,13,0,NA,Afternoon,Demand,,Gap
2036,City,NA,No Cars Available,12-07-2016 00:00,14,18,0,NA,Afternoon,Demand,,Gap
2038,City,NA,No Cars Available,12-07-2016 00:00,14,26,0,NA,Afternoon,Demand,,Gap
2054,City,NA,No Cars Available,12-07-2016 00:00,14,48,0,NA,Afternoon,Demand,,Gap
2051,City,NA,No Cars Available,12-07-2016 00:00,14,48,0,NA,Afternoon,Demand,,Gap
2056,City,NA,No Cars Available,12-07-2016 00:00,14,57,0,NA,Afternoon,Demand,,Gap
2059,City,NA,No Cars Available,12-07-2016 00:00,14,59,0,NA,Afternoon,Demand,,Gap
2058,Airport,NA,No Cars Available,12-07-2016 00:00,15,4,0,NA,Afternoon,Demand,,Gap
2063,City,NA,No Cars Available,12-07-2016 00:00,15,8,0,NA,Afternoon,Demand,,Gap
2066,Airport,NA,No Cars Available,12-07-2016 00:00,15,12,0,NA,Afternoon,Demand,,Gap
2071,City,NA,No Cars Available,12-07-2016 00:00,15,19,0,NA,Afternoon,Demand,,Gap
2072,Airport,NA,No Cars Available,12-07-2016 00:00,15,21,0,NA,Afternoon,Demand,,Gap
2081,Airport,NA,No Cars Available,12-07-2016 00:00,15,37,0,NA,Afternoon,Demand,,Gap
2080,City,NA,No Cars Available,12-07-2016 00:00,15,39,0,NA,Afternoon,Demand,,Gap
2091,City,NA,No Cars Available,12-07-2016 00:00,15,53,0,NA,Afternoon,Demand,,Gap
2092,City,NA,No Cars Available,12-07-2016 00:00,15,55,0,NA,Afternoon,Demand,,Gap
2093,City,NA,No Cars Available,12-07-2016 00:00,15,56,0,NA,Afternoon,Demand,,Gap
2090,City,NA,No Cars Available,12-07-2016 00:00,15,57,0,NA,Afternoon,Demand,,Gap
2100,City,NA,No Cars Available,12-07-2016 00:00,16,8,0,NA,Afternoon,Demand,,Gap
2115,City,NA,No Cars Available,12-07-2016 00:00,16,41,0,NA,Afternoon,Demand,,Gap
2121,City,NA,No Cars Available,12-07-2016 00:00,16,48,0,NA,Afternoon,Demand,,Gap
2127,City,NA,No Cars Available,12-07-2016 00:00,17,2,0,NA,Afternoon,Demand,,Gap
2132,Airport,NA,No Cars Available,12-07-2016 00:00,17,6,0,NA,Afternoon,Demand,,Gap
2128,Airport,NA,No Cars Available,12-07-2016 00:00,17,6,0,NA,Afternoon,Demand,,Gap
2140,City,NA,No Cars Available,12-07-2016 00:00,17,9,0,NA,Afternoon,Demand,,Gap
2142,Airport,NA,No Cars Available,12-07-2016 00:00,17,13,0,NA,Afternoon,Demand,,Gap
2133,Airport,NA,No Cars Available,12-07-2016 00:00,17,16,0,NA,Afternoon,Demand,,Gap
2138,Airport,NA,No Cars Available,12-07-2016 00:00,17,17,0,NA,Afternoon,Demand,,Gap
2139,City,NA,No Cars Available,12-07-2016 00:00,17,17,0,NA,Afternoon,Demand,,Gap
2141,Airport,NA,No Cars Available,12-07-2016 00:00,17,18,0,NA,Afternoon,Demand,,Gap
2149,Airport,NA,No Cars Available,12-07-2016 00:00,17,18,0,NA,Afternoon,Demand,,Gap
2145,Airport,NA,No Cars Available,12-07-2016 00:00,17,19,0,NA,Afternoon,Demand,,Gap
2153,City,NA,No Cars Available,12-07-2016 00:00,17,19,0,NA,Afternoon,Demand,,Gap
2144,Airport,NA,No Cars Available,12-07-2016 00:00,17,21,0,NA,Afternoon,Demand,,Gap
2137,Airport,NA,No Cars Available,12-07-2016 00:00,17,22,0,NA,Afternoon,Demand,,Gap
2151,Airport,NA,No Cars Available,12-07-2016 00:00,17,23,0,NA,Afternoon,Demand,,Gap
2155,Airport,NA,No Cars Available,12-07-2016 00:00,17,23,0,NA,Afternoon,Demand,,Gap
2159,Airport,NA,No Cars Available,12-07-2016 00:00,17,25,0,NA,Afternoon,Demand,,Gap
2154,Airport,NA,No Cars Available,12-07-2016 00:00,17,26,0,NA,Afternoon,Demand,,Gap
2158,Airport,NA,No Cars Available,12-07-2016 00:00,17,26,0,NA,Afternoon,Demand,,Gap
2156,Airport,NA,No Cars Available,12-07-2016 00:00,17,27,0,NA,Afternoon,Demand,,Gap
2164,Airport,NA,No Cars Available,12-07-2016 00:00,17,28,0,NA,Afternoon,Demand,,Gap
2161,Airport,NA,No Cars Available,12-07-2016 00:00,17,29,0,NA,Afternoon,Demand,,Gap
2157,Airport,NA,No Cars Available,12-07-2016 00:00,17,30,0,NA,Afternoon,Demand,,Gap
2170,Airport,NA,No Cars Available,12-07-2016 00:00,17,35,0,NA,Afternoon,Demand,,Gap
2175,Airport,NA,No Cars Available,12-07-2016 00:00,17,35,0,NA,Afternoon,Demand,,Gap
2174,Airport,NA,No Cars Available,12-07-2016 00:00,17,36,0,NA,Afternoon,Demand,,Gap
2176,Airport,NA,No Cars Available,12-07-2016 00:00,17,37,0,NA,Afternoon,Demand,,Gap
2171,Airport,NA,No Cars Available,12-07-2016 00:00,17,38,0,NA,Afternoon,Demand,,Gap
2178,Airport,NA,No Cars Available,12-07-2016 00:00,17,38,0,NA,Afternoon,Demand,,Gap
2183,Airport,NA,No Cars Available,12-07-2016 00:00,17,40,0,NA,Afternoon,Demand,,Gap
2172,City,NA,No Cars Available,12-07-2016 00:00,17,40,0,NA,Afternoon,Demand,,Gap
2177,City,NA,No Cars Available,12-07-2016 00:00,17,41,0,NA,Afternoon,Demand,,Gap
2184,Airport,NA,No Cars Available,12-07-2016 00:00,17,42,0,NA,Afternoon,Demand,,Gap
2186,City,NA,No Cars Available,12-07-2016 00:00,17,43,0,NA,Afternoon,Demand,,Gap
2189,Airport,NA,No Cars Available,12-07-2016 00:00,17,43,0,NA,Afternoon,Demand,,Gap
2185,Airport,NA,No Cars Available,12-07-2016 00:00,17,43,0,NA,Afternoon,Demand,,Gap
2188,Airport,NA,No Cars Available,12-07-2016 00:00,17,46,0,NA,Afternoon,Demand,,Gap
2196,Airport,NA,No Cars Available,12-07-2016 00:00,17,46,0,NA,Afternoon,Demand,,Gap
2190,Airport,NA,No Cars Available,12-07-2016 00:00,17,46,0,NA,Afternoon,Demand,,Gap
2191,Airport,NA,No Cars Available,12-07-2016 00:00,17,46,0,NA,Afternoon,Demand,,Gap
2193,Airport,NA,No Cars Available,12-07-2016 00:00,17,47,0,NA,Afternoon,Demand,,Gap
2199,Airport,NA,No Cars Available,12-07-2016 00:00,17,47,0,NA,Afternoon,Demand,,Gap
2194,Airport,NA,No Cars Available,12-07-2016 00:00,17,48,0,NA,Afternoon,Demand,,Gap
2201,Airport,NA,No Cars Available,12-07-2016 00:00,17,49,0,NA,Afternoon,Demand,,Gap
2204,Airport,NA,No Cars Available,12-07-2016 00:00,17,51,0,NA,Afternoon,Demand,,Gap
2198,Airport,NA,No Cars Available,12-07-2016 00:00,17,51,0,NA,Afternoon,Demand,,Gap
2202,Airport,NA,No Cars Available,12-07-2016 00:00,17,52,0,NA,Afternoon,Demand,,Gap
2205,Airport,NA,No Cars Available,12-07-2016 00:00,17,54,0,NA,Afternoon,Demand,,Gap
2212,Airport,NA,No Cars Available,12-07-2016 00:00,17,56,0,NA,Afternoon,Demand,,Gap
2213,Airport,NA,No Cars Available,12-07-2016 00:00,17,58,0,NA,Afternoon,Demand,,Gap
2215,Airport,NA,No Cars Available,12-07-2016 00:00,17,59,0,NA,Afternoon,Demand,,Gap
2219,Airport,NA,No Cars Available,12-07-2016 00:00,18,0,0,NA,Evening,Demand,,Gap
2214,Airport,NA,No Cars Available,12-07-2016 00:00,18,1,0,NA,Evening,Demand,,Gap
2216,Airport,NA,No Cars Available,12-07-2016 00:00,18,2,0,NA,Evening,Demand,,Gap
2217,City,NA,No Cars Available,12-07-2016 00:00,18,2,0,NA,Evening,Demand,,Gap
2210,Airport,NA,No Cars Available,12-07-2016 00:00,18,3,0,NA,Evening,Demand,,Gap
2218,Airport,NA,No Cars Available,12-07-2016 00:00,18,4,0,NA,Evening,Demand,,Gap
2228,Airport,NA,No Cars Available,12-07-2016 00:00,18,6,0,NA,Evening,Demand,,Gap
2229,Airport,NA,No Cars Available,12-07-2016 00:00,18,8,0,NA,Evening,Demand,,Gap
2226,Airport,NA,No Cars Available,12-07-2016 00:00,18,8,0,NA,Evening,Demand,,Gap
2224,Airport,NA,No Cars Available,12-07-2016 00:00,18,8,0,NA,Evening,Demand,,Gap
2221,Airport,NA,No Cars Available,12-07-2016 00:00,18,9,0,NA,Evening,Demand,,Gap
2230,Airport,NA,No Cars Available,12-07-2016 00:00,18,10,0,NA,Evening,Demand,,Gap
2225,Airport,NA,No Cars Available,12-07-2016 00:00,18,11,0,NA,Evening,Demand,,Gap
2231,Airport,NA,No Cars Available,12-07-2016 00:00,18,11,0,NA,Evening,Demand,,Gap
2220,Airport,NA,No Cars Available,12-07-2016 00:00,18,12,0,NA,Evening,Demand,,Gap
2232,Airport,NA,No Cars Available,12-07-2016 00:00,18,13,0,NA,Evening,Demand,,Gap
2239,Airport,NA,No Cars Available,12-07-2016 00:00,18,14,0,NA,Evening,Demand,,Gap
2233,Airport,NA,No Cars Available,12-07-2016 00:00,18,16,0,NA,Evening,Demand,,Gap
2243,Airport,NA,No Cars Available,12-07-2016 00:00,18,16,0,NA,Evening,Demand,,Gap
2241,Airport,NA,No Cars Available,12-07-2016 00:00,18,17,0,NA,Evening,Demand,,Gap
2238,Airport,NA,No Cars Available,12-07-2016 00:00,18,20,0,NA,Evening,Demand,,Gap
2242,Airport,NA,No Cars Available,12-07-2016 00:00,18,20,0,NA,Evening,Demand,,Gap
2255,Airport,NA,No Cars Available,12-07-2016 00:00,18,21,0,NA,Evening,Demand,,Gap
2244,Airport,NA,No Cars Available,12-07-2016 00:00,18,22,0,NA,Evening,Demand,,Gap
2247,Airport,NA,No Cars Available,12-07-2016 00:00,18,24,0,NA,Evening,Demand,,Gap
2245,Airport,NA,No Cars Available,12-07-2016 00:00,18,24,0,NA,Evening,Demand,,Gap
2258,Airport,NA,No Cars Available,12-07-2016 00:00,18,25,0,NA,Evening,Demand,,Gap
2260,Airport,NA,No Cars Available,12-07-2016 00:00,18,25,0,NA,Evening,Demand,,Gap
2254,Airport,NA,No Cars Available,12-07-2016 00:00,18,25,0,NA,Evening,Demand,,Gap
2250,Airport,NA,No Cars Available,12-07-2016 00:00,18,26,0,NA,Evening,Demand,,Gap
2263,Airport,NA,No Cars Available,12-07-2016 00:00,18,27,0,NA,Evening,Demand,,Gap
2261,Airport,NA,No Cars Available,12-07-2016 00:00,18,28,0,NA,Evening,Demand,,Gap
2246,Airport,NA,No Cars Available,12-07-2016 00:00,18,30,0,NA,Evening,Demand,,Gap
2257,Airport,NA,No Cars Available,12-07-2016 00:00,18,30,0,NA,Evening,Demand,,Gap
2271,City,NA,No Cars Available,12-07-2016 00:00,18,32,0,NA,Evening,Demand,,Gap
2265,Airport,NA,No Cars Available,12-07-2016 00:00,18,32,0,NA,Evening,Demand,,Gap
2264,Airport,NA,No Cars Available,12-07-2016 00:00,18,32,0,NA,Evening,Demand,,Gap
2251,Airport,NA,No Cars Available,12-07-2016 00:00,18,32,0,NA,Evening,Demand,,Gap
2269,Airport,NA,No Cars Available,12-07-2016 00:00,18,33,0,NA,Evening,Demand,,Gap
2278,Airport,NA,No Cars Available,12-07-2016 00:00,18,36,0,NA,Evening,Demand,,Gap
2273,Airport,NA,No Cars Available,12-07-2016 00:00,18,36,0,NA,Evening,Demand,,Gap
2281,Airport,NA,No Cars Available,12-07-2016 00:00,18,36,0,NA,Evening,Demand,,Gap
2272,Airport,NA,No Cars Available,12-07-2016 00:00,18,39,0,NA,Evening,Demand,,Gap
2280,Airport,NA,No Cars Available,12-07-2016 00:00,18,40,0,NA,Evening,Demand,,Gap
2287,Airport,NA,No Cars Available,12-07-2016 00:00,18,40,0,NA,Evening,Demand,,Gap
2284,Airport,NA,No Cars Available,12-07-2016 00:00,18,41,0,NA,Evening,Demand,,Gap
2286,Airport,NA,No Cars Available,12-07-2016 00:00,18,41,0,NA,Evening,Demand,,Gap
2283,Airport,NA,No Cars Available,12-07-2016 00:00,18,41,0,NA,Evening,Demand,,Gap
2289,Airport,NA,No Cars Available,12-07-2016 00:00,18,41,0,NA,Evening,Demand,,Gap
2288,Airport,NA,No Cars Available,12-07-2016 00:00,18,42,0,NA,Evening,Demand,,Gap
2291,Airport,NA,No Cars Available,12-07-2016 00:00,18,46,0,NA,Evening,Demand,,Gap
2302,Airport,NA,No Cars Available,12-07-2016 00:00,18,47,0,NA,Evening,Demand,,Gap
2290,Airport,NA,No Cars Available,12-07-2016 00:00,18,48,0,NA,Evening,Demand,,Gap
2296,Airport,NA,No Cars Available,12-07-2016 00:00,18,48,0,NA,Evening,Demand,,Gap
2299,Airport,NA,No Cars Available,12-07-2016 00:00,18,49,0,NA,Evening,Demand,,Gap
2301,Airport,NA,No Cars Available,12-07-2016 00:00,18,50,0,NA,Evening,Demand,,Gap
2293,Airport,NA,No Cars Available,12-07-2016 00:00,18,50,0,NA,Evening,Demand,,Gap
2298,Airport,NA,No Cars Available,12-07-2016 00:00,18,53,0,NA,Evening,Demand,,Gap
2303,Airport,NA,No Cars Available,12-07-2016 00:00,18,53,0,NA,Evening,Demand,,Gap
2300,Airport,NA,No Cars Available,12-07-2016 00:00,18,53,0,NA,Evening,Demand,,Gap
2297,Airport,NA,No Cars Available,12-07-2016 00:00,18,54,0,NA,Evening,Demand,,Gap
2315,Airport,NA,No Cars Available,12-07-2016 00:00,18,58,0,NA,Evening,Demand,,Gap
2312,Airport,NA,No Cars Available,12-07-2016 00:00,18,58,0,NA,Evening,Demand,,Gap
